nombre_entidad,nit_entidad,sector
INSTITUCION EDUCATIVA SAN JUAN DE LA CHINA,809001987,Educación Nacional
INSTITUCION EDUCATIVA SAN MARCOS,820000934,Educación Nacional
INSTITUCION EDUCATIVA SAN PEDRO CLAVER,800166354,Educación Nacional
INSTITUCION EDUCATIVA SAN SEBASTIAN,8020058545,Educación Nacional
INSTITUCION EDUCATIVA SAN VICENTE,815004417,Educación Nacional
INSTITUCION EDUCATIVA SAN VICENTE  LA PLATA,900001882,Educación Nacional
INSTITUCION EDUCATIVA SANTA CRUZ,900910718,Educación Nacional
INSTITUCION EDUCATIVA SANTA ELENA,815004547,Educación Nacional
INSTITUCION EDUCATIVA SANTA ISABEL,900001010,Educación Nacional
INSTITUCION EDUCATIVA SANTA MARIA,806011919,Educación Nacional
INSTITUCION EDUCATIVA SANTA MARIA,9007187211,Educación Nacional
INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,890705465,Educación Nacional
INSTITUCION EDUCATIVA SANTA TERESITA,823001665,Educación Nacional
INSTITUCION EDUCATIVA SANTA TERESITA,834000166,Educación Nacional
INSTITUCION EDUCATIVA SANTANDER,800237453,Educación Nacional
INSTITUCION EDUCATIVA SANTANDER,900023727,Educación Nacional
INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO,811018354,Educación Nacional
INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO,891200564,Educación Nacional
INSTITUCION EDUCATIVA SANTO TOMAS DE AQUINO,900221671,Educación Nacional
INSTITUCION EDUCATIVA SEÑOR DEL MAR,800254333,Educación Nacional
INSTITUCION EDUCATIVA SIGLO XXI,844002735,Educación Nacional
INSTITUCION EDUCATIVA SIMON ALVAREZ,800121394,Educación Nacional
INSTITUCION EDUCATIVA SIMON BOLIVAR,800104342,Educación Nacional
INSTITUCION EDUCATIVA STELLA VELÉZ LONDOÑO,811039246,Educación Nacional
INSTITUCION EDUCATIVA TECNICA  INDUSTRIAL JOSE CASTILLO BOLIVAR,900213587,Educación Nacional
INSTITUCION EDUCATIVA TECNICA  LEPANTO,800014311,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGRICOLA ANTONIO NARIÑO,820002344,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROECOLOGICA DE MALES,814000297,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL JUAN XXIII,800002221,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE ALBANIA,800182104,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROPECUARIA JOSE MARIA HERNANDEZ,891201453,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROPECUARIA LA INMACULADA,844002298,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROPECUARIA POLICARPA SALAVARRIETA,844003490,Educación Nacional
INSTITUCION EDUCATIVA TECNICA AGROPECUARIA SANTA CECILIA,814001259,Educación Nacional
INSTITUCION EDUCATIVA TECNICA ALVARO MOLINA,900025525,Educación Nacional
INSTITUCION EDUCATIVA TECNICA ALVARO ULCUE CHOCUE,812002842,Educación Nacional
INSTITUCION EDUCATIVA TECNICA COMERCIAL E INDUSTRIAL DE PALMAR DE VARELA,890105087,Educación Nacional
INSTITUCION EDUCATIVA TECNICA COMERCIAL SAGRADO CORAZON DE JESUS,820003314,Educación Nacional
INSTITUCION EDUCATIVA TECNICA COMERCIAL TEOFILO ROBERTO POTES,800223133,Educación Nacional
INSTITUCION EDUCATIVA TECNICA DE PANQUEBA,826002642,Educación Nacional
INSTITUCION EDUCATIVA TECNICA EL DANUBIO,809000750,Educación Nacional
INSTITUCION EDUCATIVA TECNICA EMPRESARIAL LLANO LINDO,900261948,Educación Nacional
INSTITUCION EDUCATIVA TECNICA INDUSTRIAL DE SOLEDAD MARIA AUXILIADORA,802004298,Educación Nacional
INSTITUCION EDUCATIVA TECNICA INDUSTRIAL SAN ANTONIO DE PADUA,900137504,Educación Nacional
INSTITUCION EDUCATIVA TECNICA INDUSTRIAL Y COMERCIAL DE SOLEDAD,802002042,Educación Nacional
INSTITUCION EDUCATIVA TECNICA JUAN LOZANO Y LOZANO,890706849,Educación Nacional
INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,890705121,Educación Nacional
INSTITUCION EDUCATIVA TECNICA LUCAS CABALLERO CALDERON,800102458,Educación Nacional
INSTITUCION EDUCATIVA TECNICA MICROEMPRESARIAL DE SOLEDAD,802004896,Educación Nacional
INSTITUCION EDUCATIVA TECNICA MINUTO DE DIOS FE Y ALEGRIA,809001475,Educación Nacional
INSTITUCION EDUCATIVA TECNICA MUNICIPAL ACCION COMUNAL,8080003321,Educación Nacional
INSTITUCION EDUCATIVA TECNICA NICOLAS RAMIREZ,800014626,Educación Nacional
INSTITUCION EDUCATIVA TECNICA NUESTRA SEÑORA DE LAS MERCEDES,800126345,Educación Nacional
INSTITUCION EDUCATIVA TECNICA PIO XII,800063881,Educación Nacional
INSTITUCION EDUCATIVA TECNICA REMEDIOS SOLANO,825002609,Educación Nacional
INSTITUCION EDUCATIVA TECNICA SAN LUIS BELTRAN,800138495,Educación Nacional
INSTITUCION EDUCATIVA TECNICA SANTA CRUZ DE MOTAVITA,800097038,Educación Nacional
INSTITUCION EDUCATIVA TECNICA TAJAMAR,802002043,Educación Nacional
INSTITUCION EDUCATIVA TECNICO AGRICOLA,891365819,Educación Nacional
INSTITUCION EDUCATIVA TECNICO AGROPECUARIO ARTESANAL LOS CAYITOS,823002218,Educación Nacional
INSTITUCION EDUCATIVA TECNICO AGROPECUARIO CHINULITO,901462994,Educación Nacional
INSTITUCION EDUCATIVA TECNICO COMERCIAL HERNANDO NAVIA VARON,800099769,Educación Nacional
INSTITUCION EDUCATIVA TECNICO DIVERSIFICADO DE BUENAVISTA,823001136,Educación Nacional
INSTITUCION EDUCATIVA TECNICO DIVERSIFICADO LAS FLORES,823001820,Inteligencia Estratégica y Contrainteligencia
INSTITUCION EDUCATIVA TECNICO FRANCISCO LUCEA,844002430,Educación Nacional
INSTITUCION EDUCATIVA TECNICO INDUSTRIAL ANTONIO ALVAREZ RESTREPO,890981135,Educación Nacional
INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONEL,805026272,Educación Nacional
INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JULIO FLOREZ,891800678,Educación Nacional
INSTITUCION EDUCATIVA TECNICO INDUSTRIAL MARCO AURELIO BERNAL,800028089,Educación Nacional
INSTITUCION EDUCATIVA TECNICO INDUSTRIAL SANTIAGO DE ARMA,890980524,Educación Nacional
INSTITUCION EDUCATIVA TECNICO JOSE CELESTINO MUTIS,800169983,Educación Nacional
INSTITUCION EDUCATIVA TECNICO SUPERIOR INDUSTRIAL,890270004,Educación Nacional
INSTITUCION EDUCATIVA TITAN,805009830,Educación Nacional
INSTITUCION EDUCATIVA TÉCNICA DE MONGUI,891855272,Educación Nacional
INSTITUCION EDUCATIVA TÉCNICA EL ESPINO,814002408,Educación Nacional
INSTITUCION EDUCATIVA VALENTIN MANJARREZ,900632248,Educación Nacional
INSTITUCION EDUCATIVA VILLA CAMPO,900005206,Educación Nacional
INSTITUCION EDUCATIVA VILLA ESTADIO,802004479,Educación Nacional
INSTITUCION EDUCATIVO MUNICIPAL SAN FRANCISCO DE ASÍS,814006542,Educación Nacional
INSTITUCION ETNOEDUCATIVA E INTERNADO ZHARNEKA,900038939,Educación Nacional
INSTITUCION ETNOEDUCATIVA NUESTRA SEÑORA DE FATIMA,900000193,Educación Nacional
INSTITUCION ETNOEDUCATIVA RURAL INDIGENISTA BAGARA,811024298,Servicio Público
INSTITUCION ETNOEDUCATIVA RURAL INTERNADO INDIGENA DUMINGUEKA,900298951,Educación Nacional
INSTITUCION ETNOEDUCATIVA RURAL PUERTO GIRON,900248409,Servicio Público
INSTITUCION ETNOEDUCATIVA UWA IZKETASEGOVIA,900443272,Educación Nacional
INSTITUCION ETNOEDUCATIVO LA GLORIA,825003614,Educación Nacional
INSTITUCION UNIVERSITARIA ANTONIO JOSE CAMACHO,805000889,Educación Nacional
INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR,890480308,Educación Nacional
INSTITUCION UNIVERSITARIA DE BARRANQUILLAIUB,802011065,Educación Nacional
INSTITUCION UNIVERSITARIA DE ENVIGADO,811000278,Educación Nacional
INSTITUCIÒN EDUCATIVA TÈCNICO AGROPECUARIO Y EN SALUD DE SONSON,890981146,Educación Nacional
INSTITUCIÒN ETNOEDUCATIVA No7,900458351,Educación Nacional
INSTITUCIÒN ETNOEDUCATIVA No9 MAÑATURE,900475683,Educación Nacional
INSTITUCIÓN DE EDUCACIÓN SUPERIOR COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS,890802678,Educación Nacional
INSTITUCIÓN EDUCATICA CONCEJO MUNICIPAL,811029632,Educación Nacional
INSTITUCIÓN EDUCATIVA  EDUCATIVA FRANCISCO JOSE DE CALDAS,800062427,Educación Nacional
INSTITUCIÓN EDUCATIVA  MAYOR DE MOSQUERA,832005423,Educación Nacional
INSTITUCIÓN EDUCATIVA ALEJANDRO HUMBOLDT,8340001108,Educación Nacional
INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO MOSQUERA,8320026861,Educación Nacional
INSTITUCIÓN EDUCATIVA COLEGIO GENERAL SANTANDER,8905019526,Educación Nacional
INSTITUCIÓN EDUCATIVA COLEGIO RAFAEL CELEDÓN,890505399,Educación Nacional
INSTITUCIÓN EDUCATIVA DE LA BOQUILLA,800119213,Educación Nacional
INSTITUCIÓN EDUCATIVA DE SANTANDER,890212309,Educación Nacional
INSTITUCIÓN EDUCATIVA DIVINO NIÑO JESUS,814001432,Educación Nacional
INSTITUCIÓN EDUCATIVA EL PENSIL,813009459,Educación Nacional
INSTITUCIÓN EDUCATIVA EL ROSARIO,891104006,Educación Nacional
INSTITUCIÓN EDUCATIVA EL ROSARIO MORCOTE,900198912,Educación Nacional
INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR CRISTO REY,8000360290,Educación Nacional
INSTITUCIÓN EDUCATIVA ESCUELA NORMAL SUPERIOR DE COROZAL,890480112,Educación Nacional
INSTITUCIÓN EDUCATIVA FRANCISCO ANTONIO ZEA,800205531,Educación Nacional
INSTITUCIÓN EDUCATIVA GIMNASIO GRAN COLOMBIANO,9000759483,Educación Nacional
INSTITUCIÓN EDUCATIVA GINEBRA LA SALLE,891380108,Educación Nacional
INSTITUCIÓN EDUCATIVA GUSTAVO ROJAS PINILA,820000274,Educación Nacional
INSTITUCIÓN EDUCATIVA HERACLIO MENA PADILLA,811021311,Servicio Público
INSTITUCIÓN EDUCATIVA INDÍGENA TÉCNICO AGROPECUARIO DE ESCOBAR ARRIBA SAMPUÉS,823000407,Educación Nacional
INSTITUCIÓN EDUCATIVA INEM CUSTODIO GARCÍA ROVIRA,804001555,Educación Nacional
INSTITUCIÓN EDUCATIVA JORGE ARDILA DUARTE,800209748,Educación Nacional
INSTITUCIÓN EDUCATIVA JORGE ELIÉCER GAITÁN,891190239,Educación Nacional
INSTITUCIÓN EDUCATIVA JOSEFA DONADO,802003364,Educación Nacional
INSTITUCIÓN EDUCATIVA JOSÉ FÉLIX DE RESTREPO VÉLEZ,811017572,Educación Nacional
INSTITUCIÓN EDUCATIVA LICEO DEL LLANO,834001030,Educación Nacional
INSTITUCIÓN EDUCATIVA LICEO PATRIA,8040117223,Educación Nacional
INSTITUCIÓN EDUCATIVA LOS ANDES,800106989,Educación Nacional
INSTITUCIÓN EDUCATIVA MADRE GABRIELA DE SAN MARTÍN,806002722,Educación Nacional
INSTITUCIÓN EDUCATIVA MAESTRO ARENAS BETANCUR,811040136,Educación Nacional
INSTITUCIÓN EDUCATIVA MANUEL MARIA MALLARINO,800175490,Educación Nacional
INSTITUCIÓN EDUCATIVA MARÍA AUXILIADORA,811024789,Educación Nacional
INSTITUCIÓN EDUCATIVA MUNICIPAL CIUDAD DE PASTO,800092592,Educación Nacional
INSTITUCIÓN EDUCATIVA MUNICIPAL LA VICTORIA,814006536,Educación Nacional
INSTITUCIÓN EDUCATIVA MUNICIPAL NUESTRA SEÑORA DE GUADALUPE,891224079,Educación Nacional
INSTITUCIÓN EDUCATIVA MUNICIPAL TÉCNICA AGROPECUARIA POLICARPA SALAVARRIETA,832004007,Educación Nacional
INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL ROSARIO,8912811851,Educación Nacional
INSTITUCIÓN EDUCATIVA PABLO VI,891201709,Educación Nacional
INSTITUCIÓN EDUCATIVA PLAYA RICA,900031601,Educación Nacional
INSTITUCIÓN EDUCATIVA POLICARPA BOCAS DE TELEMBI,840001059,Educación Nacional
INSTITUCIÓN EDUCATIVA POLICARPA SALAVARRIETA,811020806,Servicio Público
INSTITUCIÓN EDUCATIVA RURAL DEL SUR TUNJA,8200044038,Educación Nacional
INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL ANDES,808003547,Educación Nacional
INSTITUCIÓN EDUCATIVA RURAL PRESBITERO JESUS ANTONIO GOMEZ,811020169,Educación Nacional
INSTITUCIÓN EDUCATIVA RURAL PUERTO ARANGO,900027708,Educación Nacional
INSTITUCIÓN EDUCATIVA SAN FRANCISCO DE ASÍS 2,846000050,Educación Nacional
INSTITUCIÓN EDUCATIVA SAN IGNACIO,900369041,Educación Nacional
INSTITUCIÓN EDUCATIVA SAN MARCOS  BARRANCABERMEJA,829000731,Educación Nacional
INSTITUCIÓN EDUCATIVA SAN PEDRO,814005938,Educación Nacional
INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER,811022437,Servicio Público
INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER DE CASCAJAL,802014604,Educación Nacional
INSTITUCIÓN EDUCATIVA SEMINARIO,800254779,Educación Nacional
INSTITUCIÓN EDUCATIVA TECNICA MICROEMPRESARIAL LOS ANDES,837000643,No aplica/No pertenece
INSTITUCIÓN EDUCATIVA TOMAS ARTURO SÁNCHEZ,837000199,No aplica/No pertenece
INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA JUBANGUANA,814007236,Educación Nacional
INSTITUCIÓN EDUCATIVA TÉCNICA ALFONSO ARANGO TORO,890706589,Educación Nacional
INSTITUCIÓN EDUCATIVA TÉCNICA MANUELA BELTRAN,800251680,Educación Nacional
INSTITUCIÓN EDUCATIVA TÉCNICA PEDRO PABON PARGA,800006095,Educación Nacional
INSTITUCIÓN EDUCATIVA TÉCNICA SAGRADO CORAZÓN,802002911,Educación Nacional
INSTITUCIÓN EDUCATIVA TÉCNICO SUPERIOR DE COMERCIO,800043472,Educación Nacional
INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DE ANTIOQUIA,890980134,Educación Nacional
INSTITUCIÓN UNIVERSITARIA DIGITAL DE ANTIOQUIA,901168222,Educación Nacional
INSTITUTO CEJEÑO DE LA RECREACION Y EL DEPORTE  INCERDE,811002944,deportes
INSTITUTO COLOMBIANO AGROPECUARIO ICA  SECCIONAL META,899999069,agricultura
INSTITUTO COLOMBIANO DE BALLET CLÁSICO INCOLBALLET,890326969,Cultura
INSTITUTO DE CULTURA DEPORTES LA EDUCACIÓN FÍSICA Y RECREACIÓN DEL DEPARTAMENTO DEL PUTUMAYO INDERCULTURA PUTUMAYO,846000696,No aplica/No pertenece
INSTITUTO DE CULTURA Y BELLAS ARTES DE DUITAMA,800110187,Cultura
INSTITUTO DE CULTURA Y PATRIMONIO DE ANTIOQUIA,900425129,Cultura
INSTITUTO DE CULTURA Y TURISMO DE BOLIVAR,900673958,Cultura
INSTITUTO DE CULTURA Y TURISMO DE MANIZALES,800250029,Cultura
INSTITUTO DE CULTURA Y TURISMO DE YOPAL,901403046,Cultura
INSTITUTO DE CULTURA Y TURISMO DEL MUNICIPIO DE SAN GIL,900301249,No aplica/No pertenece
INSTITUTO DE DEPORTE RECREACIÒN Y ACTIVIDAD FÌSICA,8240005548,deportes
INSTITUTO DE DEPORTE Y RECREACION DEL META,822002510,deportes
INSTITUTO DE DEPORTE Y RECREACIÓN DE CALDAS INDEC,800019147,deportes
INSTITUTO DE DEPORTE Y RECREACIÓN DEL MUNICIPIO DE SAN GIL,900297213,deportes
INSTITUTO DE DEPORTES EDUCACIÓN FÍSICA Y RECREACIÓN DEL CHOCÓ,818000923,deportes
INSTITUTO DE DEPORTES RECREACION Y APROVECHAMIENTO DEL TIEMPO LIBRE  INDER GIRARDOTA,800019166,deportes
INSTITUTO DE DEPORTES Y RECREACION DE BARBOSA ANTIOQUIA,811006833,No aplica/No pertenece
INSTITUTO DE DEPORTES Y RECREACION DE MEDELLIN,800194096,deportes
INSTITUTO DE DEPORTES Y RECREACIÓN DEL MUNICIPIO DE FACATATIVA,800215793,deportes
INSTITUTO DE DESARROLLO DE ARAUCA,834000764,Servicio Público
INSTITUTO DE DESARROLLO URBANO,899999081,No aplica/No pertenece
INSTITUTO DE FINANCIAMIENTO PROMOCION Y DESARROLLO DE CALDAS,8908060063,No aplica/No pertenece
INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES  INFIMANIZALES,890801059,Servicio Público
INSTITUTO DE FOMENTO PARA EL DESARROLLO DE RISARALDA  INFIDER,8000199221,Servicio Público
INSTITUTO DE FOMENTO Y DESARROLLO DE BOYACA,891800462,Hacienda y Crédito Público
INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA,900258711,Transporte
INSTITUTO DE LA JUVENTUD EL DEPORTE LA RECREACION EL APROVECHAMIENTO DEL TIEMPO LIBRE Y LA EDUCACION EXTRAESCOLAR DEL MUNICIPIO DE TUNJA,820000807,deportes
INSTITUTO DE MOVILIDAD DE PEREIRA,816000558,Transporte
INSTITUTO DE PATRIMONIO Y CULTURAL DE CARTAGENA DE INDIAS  IPCC,806013631,Cultura
INSTITUTO DE PROTECCIÓN Y BIENESTAR ANIMAL DE CUNDINAMARCA,901423202,agricultura
INSTITUTO DE REFORMA URBANA Y VIVIENDA DE INTERES SOCIAL DE YUMBO,800173492,"Vivienda, Ciudad y Territorio"
INSTITUTO DE SERVICIOS VARIOS DE IPIALES ISERVI ESP,800200999,No aplica/No pertenece
INSTITUTO DE TRANSITO DE BOYACA,891801069,Transporte
INSTITUTO DE TRANSITO DEL ATLANTICO,800115102,Transporte
INSTITUTO DE TRANSITO Y TRANSPORTE DEL DEPARTAMENTO DE ARAUCA,800114869,Transporte
INSTITUTO DE TRANSPORTES Y TRANSITO DEL HUILA,800115005,Transporte
INSTITUTO DE TURISMO DE VILLAVICENCIO,822005959,Industria
INSTITUTO DE TURISMO DEL META,892000563,Industria
INSTITUTO DE VALORIZACION DE MANIZALES,800002916,Minas y Energía
INSTITUTO DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE BUCARAMANGA,804001897,"Vivienda, Ciudad y Territorio"
INSTITUTO DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE PAIPA,800099266,"Vivienda, Ciudad y Territorio"
INSTITUTO DE VIVIENDA GESTION URBANA Y RURAL DE YOPAL 2020,844003266,"Vivienda, Ciudad y Territorio"
INSTITUTO DEL DEPORTE LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA INDERVALLE,805012896,deportes
INSTITUTO DEPARTAMENTAL DE ACCION COMUNAL DE CUNDINAMARCA,900294898,No aplica/No pertenece
INSTITUTO DEPARTAMENTAL DE BELLAS ARTES,890325989,Cultura
INSTITUTO DEPARTAMENTAL DE CULTURA DEL META,822002144,Cultura
INSTITUTO DEPARTAMENTAL DE CULTURA DEPORTE Y TURISMO DEL CAQUETA,891190167,deportes
INSTITUTO DEPARTAMENTAL DE CULTURA Y TURISMO DE CUNDINAMARCA,900294905,Cultura
INSTITUTO DEPARTAMENTAL DE DEPORTES CULTURA Y RECREACIÓN DEL VAUPES,845000028,deportes
INSTITUTO DEPARTAMENTAL DE DEPORTES DE LA GUAJIRA 1,825001274,deportes
INSTITUTO DEPARTAMENTAL DE DEPORTES DEL TOLIMA,809005065,deportes
INSTITUTO DEPARTAMENTAL DE DEPORTES Y LA RECREACION DEL QUINDIO,801001532,deportes
INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACION DE SUCRE,8230024119,deportes
INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACION DEL CAUCA,817004722,deportes
INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACIÓN DE BOLIVAR,806005353,deportes
INSTITUTO DEPARTAMENTAL DE RECREACION Y DEPORTES DEL ATLANTICO,802011084,deportes
INSTITUTO DEPARTAMENTAL DE SALUD DE NARIÑO,891280001,Salud y Protección Social
INSTITUTO DEPARTAMENTAL DE SALUD DE NORTE DE SANTANDER,890500890,Salud y Protección Social
INSTITUTO DEPARTAMENTAL DE TRANSITO DEL QUINDIO,890001536,Transporte
INSTITUTO DEPARTAMENTAL DEL DEPORTE DE BOYACA,820000919,deportes
INSTITUTO DEPARTAMENTAL DEL DEPORTE Y LA RECREACIÓN DEL DEPARTAMENTO DE ARAUCA,834001300,deportes
INSTITUTO DEPARTAMENTAL PARA LA RECREACION Y EL DEPORTE DE CUNDINAMARCA,900294884,deportes
INSTITUTO DESCENTRALIZADO BUGA ABASTOS,815000842,No aplica/No pertenece
INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA  IDER,800232726,deportes
INSTITUTO DISTRITAL DE GESTIÓN DE RIESGOS Y CAMBIO CLIMÁTICO  IDIGER,800154275,Ambiente y Desarrollo Sostenible
INSTITUTO DISTRITAL DE LA PARTICIPACIÓN Y ACCIÓN COMUNAL,900127054,Inclusión Social y Reconciliación
INSTITUTO DISTRITAL DE PATRIMONIO CULTURAL,860506170,Cultura
INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL,901097324,Salud y Protección Social
INSTITUTO DISTRITAL DE RECREACIÓN Y DEPORTE,860061099,Cultura
INSTITUTO DISTRITAL DE SANTA MARTA PARA LA RECREACIÓN Y EL DEPORTE,901132407,deportes
INSTITUTO DISTRITAL DE TURISMO,900140515,Industria
INSTITUTO DISTRITAL DEL DEPORTE LA RECREACIÓN Y EL TIEMPO LIBRE DE BUENAVENTURA,890399992,deportes
INSTITUTO DISTRITAL PARA LA PROTECCIÓN DE LA NIÑEZ Y LA JUVENTUD  IDIPRON,899999333,Salud y Protección Social
INSTITUTO EDUCATIVO EL PARAISO,844000818,Educación Nacional
INSTITUTO EDUCATIVO LUIS HERNANDEZ VARGAS,844000601,Educación Nacional
INSTITUTO FINANCIERO PARA EL DESARROLLO DE NORTE DE SANTANDER,890501971,No aplica/No pertenece
INSTITUTO FINANCIERO PARA EL DESARROLLO DE SANTANDER,890205565,agricultura
INSTITUTO FINANCIERO PARA EL DESARROLLO DEL HUILA,891180213,Hacienda y Crédito Público
INSTITUTO FINANCIERO PARA EL DESARROLLO DEL VALLEINFIVALLE,890308051,Hacienda y Crédito Público
INSTITUTO GABRIELA MISTRAL,890205697,Educación Nacional
INSTITUTO MUNCIPAL DEL DEPORTE Y LA RECREACIÓN DE SIBATÉ,800195132,deportes
INSTITUTO MUNICIPAL DE CULTURA DE YUMBO,890330180,Cultura
INSTITUTO MUNICIPAL DE CULTURA JOAQUIN PIÑEROS CORPAS,832000983,Cultura
INSTITUTO MUNICIPAL DE CULTURA RECREACION DEPORTE Y TURISMO DE CARTAGENA DEL CHAIRA,828002189,Cultura
INSTITUTO MUNICIPAL DE CULTURA RECREACION Y DEPORTE DE ZIPAQUIRA,800195954,deportes
INSTITUTO MUNICIPAL DE CULTURA RECREACIÓN Y DEPORTE DE ITAGUI,901364194,deportes
INSTITUTO MUNICIPAL DE CULTURA TURISMO RECREACIÓN Y DEPORTE DE NILO ICTRD,900426075,Cultura
INSTITUTO MUNICIPAL DE CULTURA Y CIUDADANIA DE APARTADO,901465799,Cultura
INSTITUTO MUNICIPAL DE CULTURA Y TURISMO,900059012,Cultura
INSTITUTO MUNICIPAL DE CULTURA Y TURISMO DE CAJICA,900132302,Cultura
INSTITUTO MUNICIPAL DE CULTURA Y TURISMO11,900091096,Cultura
INSTITUTO MUNICIPAL DE DEPORTE RECREACION CULTURA Y TURISMO,900261284,deportes
INSTITUTO MUNICIPAL DE DEPORTE Y  RECREACION DE JAMUNDI IMDERE,8001884217,deportes
INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE CAJICA,800185515,deportes
INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE CAREPA,811005365,deportes
INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE PUERTO BOYACA,820000484,deportes
INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE TABIO,832001000,Servicio Público
INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION DE VILLAVICENCIO IMDER,822000538,deportes
INSTITUTO MUNICIPAL DE DEPORTE Y RECREACION IMDER,811007361,deportes
INSTITUTO MUNICIPAL DE DEPORTES DEL MUNICIPIO DE TURBO,890985359,deportes
INSTITUTO MUNICIPAL DE DEPORTES EDUCACION FISICA Y RECREACION INDERPE,811006655,deportes
INSTITUTO MUNICIPAL DE DEPORTES Y RECREACION CHIGORODO,800018939,deportes
INSTITUTO MUNICIPAL DE DEPORTES Y RECREACIÓN DE APARTADÓ,900266892,deportes
INSTITUTO MUNICIPAL DE EDUCACION FISICA DEPORTE Y RECREACION DE RIONEGRO,890985523,deportes
INSTITUTO MUNICIPAL DE EDUCACION PARA EL TRABAJO Y DESARROLLO HUMANO DE YUMBO IMETY,900586342,Educación Nacional
INSTITUTO MUNICIPAL DE EMPLEO Y FOMENTO EMPRESARIAL DE BUCARAMANGA,804014968,Trabajo
INSTITUTO MUNICIPAL DE LAS ARTES Y LA CULTURA DE ARJONA,900370669,Cultura
INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE COTA CUNDINAMARCA,832000795,deportes
INSTITUTO MUNICIPAL DE RECREACION Y DEPORTES DE TOCANCIPA,832002349,deportes
INSTITUTO MUNICIPAL DE RECREACIÓN Y DEPORTES DE CHIA,800201907,deportes
INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTEDE SOLEDAD,802021451,Transporte
INSTITUTO MUNICIPAL DE TRANSPORTE Y MOVILIDAD DE PUERTO ASIS,900545801,No aplica/No pertenece
INSTITUTO MUNICIPAL DE TRANSPORTE Y TRANSITO DE COROZAL  IMTRAC,823001932,Transporte
INSTITUTO MUNICIPAL DE VIVIENDA DE INTERES SOCIAL Y REFORMA URBANA DEL MUNICIPIO DE ZARZL,821001122,"Vivienda, Ciudad y Territorio"
INSTITUTO MUNICIPAL DE VIVIENDA DE INTERÉS SOCIAL CAJICA,900132308,"Vivienda, Ciudad y Territorio"
INSTITUTO MUNICIPAL DE VIVIENDA DE INTERÉS SOCIAL Y REFORMA URBANAINVICOP,900159905,"Vivienda, Ciudad y Territorio"
INSTITUTO MUNICIPAL DE VIVIENDA URBANA Y RURAL IMVIUR,832002424,Educación Nacional
INSTITUTO MUNICIPAL DEL DEPORTE LA CULTURA Y LA RECREACIÓN DE CHIQUINQUIRA,820000517,Cultura
INSTITUTO MUNICIPAL DEL DEPORTE LA RECREACION EL APROVECHAMIENTO DEL TIEMPO LIBRE Y LA EDUCACION FISICA DE PUERTO COLOMBIA,800210441,deportes
INSTITUTO MUNICIPAL DEL DEPORTE LA RECREACIÓN EL APROVECHAMIENTO DEL TIEMPO LIBRE Y LA EDUCACIÓN EXTRAESCOLAR  DE TENJO,8320017301,deportes
INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE ARMENIA  SITIO OFICIAL,8900034195,deportes
